govDistrict,admDistrict,districtType,town,plz,retailer
Unterfranken,Main-Spessart,Landkreis,Fellen,97778,LHG Eibelstadt
Unterfranken,Main-Spessart,Landkreis,Frammersbach,97833,Aldi
Unterfranken,Main-Spessart,Landkreis,Frammersbach,97833,Edeka
Unterfranken,Main-Spessart,Landkreis,Frammersbach,97833,Norma
Unterfranken,Main-Spessart,Landkreis,Gemünden,97737,Aldi
Unterfranken,Main-Spessart,Landkreis,Gemünden,97737,Edeka
Unterfranken,Main-Spessart,Landkreis,Gemünden,97737,LHG Eibelstadt
Unterfranken,Main-Spessart,Landkreis,Gemünden,97737,LHG Eibelstadt
Unterfranken,Main-Spessart,Landkreis,Gemünden,97737,Lidl
Unterfranken,Main-Spessart,Landkreis,Gemünden,97737,Netto
Unterfranken,Main-Spessart,Landkreis,Gemünden,97737,Tegut
Unterfranken,Main-Spessart,Landkreis,Karlstadt,97753,Aldi
Unterfranken,Main-Spessart,Landkreis,Karlstadt,97753,Edeka
Unterfranken,Main-Spessart,Landkreis,Karlstadt,97753,Edeka
Unterfranken,Main-Spessart,Landkreis,Karlstadt,97753,Edeka
Unterfranken,Main-Spessart,Landkreis,Karlstadt,97753,Edeka
Unterfranken,Main-Spessart,Landkreis,Karlstadt,97753,Edeka
Unterfranken,Main-Spessart,Landkreis,Karlstadt,97753,Lidl
Unterfranken,Main-Spessart,Landkreis,Karlstadt,97753,Norma
Unterfranken,Main-Spessart,Landkreis,Karlstadt,97753,Tegut
Unterfranken,Main-Spessart,Landkreis,Kreuzwertheim,97892,Aldi
Unterfranken,Main-Spessart,Landkreis,Kreuzwertheim,97892,Rewe
Unterfranken,Main-Spessart,Landkreis,Triefenstein,97855,Edeka
Unterfranken,Main-Spessart,Landkreis,Lohr,97816,Aldi
Unterfranken,Main-Spessart,Landkreis,Lohr,97816,Edeka
Unterfranken,Main-Spessart,Landkreis,Lohr,97816,Edeka
Unterfranken,Main-Spessart,Landkreis,Lohr,97816,Edeka
Unterfranken,Main-Spessart,Landkreis,Lohr,97816,Edeka
Unterfranken,Main-Spessart,Landkreis,Lohr,97816,Lidl
Unterfranken,Main-Spessart,Landkreis,Lohr,97816,Norma
Unterfranken,Main-Spessart,Landkreis,Lohr,97816,Tegut
Unterfranken,Main-Spessart,Landkreis,Marktheidenfeld,97828,Aldi
Unterfranken,Main-Spessart,Landkreis,Marktheidenfeld,97828,Edeka
Unterfranken,Main-Spessart,Landkreis,Marktheidenfeld,97828,Edeka
Unterfranken,Main-Spessart,Landkreis,Marktheidenfeld,97828,Lidl
Unterfranken,Main-Spessart,Landkreis,Marktheidenfeld,97828,Netto
Unterfranken,Main-Spessart,Landkreis,Marktheidenfeld,97828,Norma
Unterfranken,Main-Spessart,Landkreis,Marktheidenfeld,97828,Penny
Unterfranken,Main-Spessart,Landkreis,Marktheidenfeld,97828,Tegut
Unterfranken,Main-Spessart,Landkreis,Neuhütten,97843,Edeka
Unterfranken,Main-Spessart,Landkreis,Obersinn,97791,LHG Eibelstadt
Unterfranken,Main-Spessart,Landkreis,Partenstein,97846,Edeka
Unterfranken,Main-Spessart,Landkreis,Partenstein,97846,Tegut
Unterfranken,Main-Spessart,Landkreis,Rechtenbach,97848,LHG Eibelstadt
Unterfranken,Main-Spessart,Landkreis,Retzstadt,97282,LHG Eibelstadt
Unterfranken,Main-Spessart,Landkreis,Rieneck,97794,Edeka
Unterfranken,Main-Spessart,Landkreis,Schollbrunn,97852,Edeka
Unterfranken,Main-Spessart,Landkreis,Thüngen,97289,Edeka
Unterfranken,Main-Spessart,Landkreis,Urspringen,97857,LHG Eibelstadt
Unterfranken,Main-Spessart,Landkreis,Zellingen,97225,Aldi
Unterfranken,Main-Spessart,Landkreis,Zellingen,97225,Edeka
Unterfranken,Main-Spessart,Landkreis,Zellingen,97225,Edeka
Unterfranken,Main-Spessart,Landkreis,Zellingen,97225,Lidl
Unterfranken,Main-Spessart,Landkreis,Zellingen,97225,Norma
Unterfranken,Main-Spessart,Landkreis,Zellingen,97225,Penny
Unterfranken,Schweinfurt,Landkreis,Bergrheinfeld,97493,Edeka
Unterfranken,Schweinfurt,Landkreis,Bergrheinfeld,97493,Lidl
Unterfranken,Schweinfurt,Landkreis,Dittelbrunn,97456,Netto
Unterfranken,Schweinfurt,Landkreis,Dittelbrunn,97456,Tegut
Unterfranken,Schweinfurt,Landkreis,Donnersdorf,97499,Edeka
Unterfranken,Schweinfurt,Landkreis,Euerbach,97502,LHG Eibelstadt
Unterfranken,Schweinfurt,Landkreis,Euerbach,97502,Netto
Unterfranken,Schweinfurt,Landkreis,Frankenwinheim,97447,Edeka
Unterfranken,Schweinfurt,Landkreis,Gerolzhofen,97447,Aldi
Unterfranken,Schweinfurt,Landkreis,Gerolzhofen,97447,Edeka
Unterfranken,Schweinfurt,Landkreis,Gerolzhofen,97447,Netto
Unterfranken,Schweinfurt,Landkreis,Gerolzhofen,97447,Norma
Unterfranken,Schweinfurt,Landkreis,Gerolzhofen,97447,Rewe
Unterfranken,Schweinfurt,Landkreis,Gerolzhofen,97447,Tegut
Unterfranken,Schweinfurt,Landkreis,Gochsheim,97469,Edeka
Unterfranken,Schweinfurt,Landkreis,Gochsheim,97469,Lidl
Unterfranken,Schweinfurt,Landkreis,Gochsheim,97469,Norma
Unterfranken,Schweinfurt,Landkreis,Grafenrheinfeld,97506,Edeka
Unterfranken,Schweinfurt,Landkreis,Grafenrheinfeld,97506,Norma
Unterfranken,Schweinfurt,Landkreis,Grettstadt,97508,Edeka
Unterfranken,Schweinfurt,Landkreis,Grettstadt,97508,Netto
Unterfranken,Schweinfurt,Landkreis,Kolitzheim,97509,Edeka
Unterfranken,Schweinfurt,Landkreis,Kolitzheim,97509,Tegut
Unterfranken,Schweinfurt,Landkreis,Niederwerrn,97464,Aldi
Unterfranken,Schweinfurt,Landkreis,Niederwerrn,97464,Edeka
Unterfranken,Schweinfurt,Landkreis,Oberschwarzach,97516,Edeka
Unterfranken,Schweinfurt,Landkreis,Poppenhausen,97490,Netto
Unterfranken,Schweinfurt,Landkreis,Röthlein,97520,Edeka
Unterfranken,Schweinfurt,Landkreis,Schonungen,97453,Edeka
Unterfranken,Schweinfurt,Landkreis,Schonungen,97453,Lidl
Unterfranken,Schweinfurt,Landkreis,Schonungen,97453,Netto
Unterfranken,Schweinfurt,Landkreis,Schonungen,97453,Tegut
Unterfranken,Schweinfurt,Landkreis,Schwanfeld,97523,Edeka
Unterfranken,Schweinfurt,Landkreis,Schwebheim,97525,Penny
Unterfranken,Schweinfurt,Landkreis,Schwebheim,97525,Rewe
Unterfranken,Schweinfurt,Landkreis,Sennfeld,97526,Aldi
Unterfranken,Schweinfurt,Landkreis,Sennfeld,97526,Lidl
Unterfranken,Schweinfurt,Landkreis,Sennfeld,97526,Netto
Unterfranken,Schweinfurt,Landkreis,Sennfeld,97526,Rewe
Unterfranken,Schweinfurt,Landkreis,Stadtlauringen,97488,Edeka
Unterfranken,Schweinfurt,Landkreis,Stadtlauringen,97488,Graf
Unterfranken,Schweinfurt,Landkreis,Stadtlauringen,97488,Rewe
Unterfranken,Schweinfurt,Landkreis,Üchtelhausen,97532,LHG Eibelstadt
Unterfranken,Schweinfurt,Landkreis,Waigolshausen,97534,Keine
Unterfranken,Schweinfurt,Landkreis,Wasserlosen,97535,LHG Eibelstadt
Unterfranken,Schweinfurt,Landkreis,Werneck,97440,Aldi
Unterfranken,Schweinfurt,Landkreis,Werneck,97440,Edeka
Unterfranken,Schweinfurt,Landkreis,Werneck,97440,Edeka
Unterfranken,Schweinfurt,Landkreis,Werneck,97440,Edeka
Unterfranken,Schweinfurt,Landkreis,Werneck,97440,Lidl
Unterfranken,Schweinfurt,Landkreis,Werneck,97440,Netto
Unterfranken,Schweinfurt,Landkreis,Werneck,97440,Norma
Unterfranken,Würzburg,Landkreis,Aub,97239,Edeka
Unterfranken,Würzburg,Landkreis,Bergtheim,97241,Edeka
Unterfranken,Würzburg,Landkreis,Bergtheim,97241,Norma
Unterfranken,Würzburg,Landkreis,Eibelstadt,97246,Edeka
Unterfranken,Würzburg,Landkreis,Eibelstadt,97246,Tegut
Unterfranken,Würzburg,Landkreis,Eisingen,97249,Aldi
Unterfranken,Würzburg,Landkreis,Eisingen,97249,Edeka
Unterfranken,Würzburg,Landkreis,Estenfeld,97230,Edeka
Unterfranken,Würzburg,Landkreis,Estenfeld,97230,Tegut
Unterfranken,Würzburg,Landkreis,Gaukönigshofen,97253,Keine
Unterfranken,Würzburg,Landkreis,Gelchsheim,97255,LHG Eibelstadt
Unterfranken,Würzburg,Landkreis,Gerbrunn,97218,Aldi
Unterfranken,Würzburg,Landkreis,Gerbrunn,97218,Lidl
Unterfranken,Würzburg,Landkreis,Gerbrunn,97218,Norma
Unterfranken,Würzburg,Landkreis,Gerbrunn,97218,Rewe
Unterfranken,Würzburg,Landkreis,Geroldshausen,97256,LHG Eibelstadt
Unterfranken,Würzburg,Landkreis,Giebelstadt,97232,Aldi
Unterfranken,Würzburg,Landkreis,Giebelstadt,97232,Edeka
Unterfranken,Würzburg,Landkreis,Giebelstadt,97232,Rewe
Unterfranken,Würzburg,Landkreis,Greußenheim,97259,Edeka
Unterfranken,Würzburg,Landkreis,Güntersleben,97261,Edeka
Unterfranken,Würzburg,Landkreis,Hausen,97262,Keine
Unterfranken,Würzburg,Landkreis,Helmstadt,97264,LHG Eibelstadt
Unterfranken,Würzburg,Landkreis,Helmstadt,97264,Netto
Unterfranken,Würzburg,Landkreis,Hettstadt,97265,Edeka
Unterfranken,Würzburg,Landkreis,Höchberg,97204,Edeka
Unterfranken,Würzburg,Landkreis,Höchberg,97204,Lidl
Unterfranken,Würzburg,Landkreis,Höchberg,97204,Norma
Unterfranken,Würzburg,Landkreis,Höchberg,97204,Rewe
Unterfranken,Würzburg,Landkreis,Kirchheim,97268,LHG Eibelstadt
Unterfranken,Würzburg,Landkreis,Kirchheim,97268,LHG Eibelstadt
Unterfranken,Würzburg,Landkreis,Kist,97270,Edeka
Unterfranken,Würzburg,Landkreis,Kleinrinderfeld,97271,Keine
Unterfranken,Würzburg,Landkreis,Kürnach,97273,Aldi
Unterfranken,Würzburg,Landkreis,Kürnach,97273,Edeka
Unterfranken,Würzburg,Landkreis,Kürnach,97273,Lidl
Unterfranken,Würzburg,Landkreis,Margetshöchheim,97276,Tegut
Unterfranken,Würzburg,Landkreis,Neubrunn,97277,Edeka
Unterfranken,Würzburg,Landkreis,Ochsenfurt,97199,Aldi
Unterfranken,Würzburg,Landkreis,Ochsenfurt,97199,Edeka
Unterfranken,Würzburg,Landkreis,Ochsenfurt,97199,Edeka
Unterfranken,Würzburg,Landkreis,Ochsenfurt,97199,Lidl
Unterfranken,Würzburg,Landkreis,Ochsenfurt,97199,Netto
Unterfranken,Würzburg,Landkreis,Ochsenfurt,97199,Norma
Unterfranken,Würzburg,Landkreis,Ochsenfurt,97199,Rewe
Unterfranken,Würzburg,Landkreis,Randersacker,97236,Edeka
Unterfranken,Würzburg,Landkreis,Reichenberg,97234,Edeka
Unterfranken,Würzburg,Landkreis,Remlingen,97280,Edeka
Unterfranken,Würzburg,Landkreis,Rimpar,97222,Edeka
Unterfranken,Würzburg,Landkreis,Rimpar,97222,Edeka
Unterfranken,Würzburg,Landkreis,Rimpar,97222,Norma
Unterfranken,Würzburg,Landkreis,Rimpar,97222,Rewe
Unterfranken,Würzburg,Landkreis,Röttingen,97285,Edeka
Unterfranken,Würzburg,Landkreis,Rottendorf,97228,Edeka
Unterfranken,Würzburg,Landkreis,Rottendorf,97228,Norma
Unterfranken,Würzburg,Landkreis,Sommerhausen,97286,LHG Eibelstadt
Unterfranken,Würzburg,Landkreis,Thüngersheim,97291,Graf
Unterfranken,Würzburg,Landkreis,Uettingen,97292,Netto
Unterfranken,Würzburg,Landkreis,Uettingen,97292,Penny
Unterfranken,Würzburg,Landkreis,Leinach,97274,Tegut
Unterfranken,Würzburg,Landkreis,Unterpleichfeld,97294,Netto
Unterfranken,Würzburg,Landkreis,Veitshöchheim,97209,Edeka
Unterfranken,Würzburg,Landkreis,Veitshöchheim,97209,Edeka
Unterfranken,Würzburg,Landkreis,Veitshöchheim,97209,Lidl
Unterfranken,Würzburg,Landkreis,Veitshöchheim,97209,Netto
Unterfranken,Würzburg,Landkreis,Veitshöchheim,97209,Penny
Unterfranken,Würzburg,Landkreis,Veitshöchheim,97209,Rewe
Unterfranken,Würzburg,Landkreis,Waldbrunn,97295,LHG Eibelstadt
Unterfranken,Würzburg,Landkreis,Waldbüttelbrunn,97297,Netto
Unterfranken,Würzburg,Landkreis,Zell,97299,Edeka
Schwaben,Augsburg,Stadt,Augsburg,86150,Keine
Schwaben,Augsburg,Stadt,Augsburg,86153,Keine
Schwaben,Augsburg,Stadt,Augsburg,86154,Keine
Schwaben,Augsburg,Stadt,Augsburg,86153,Aldi
Schwaben,Augsburg,Stadt,Augsburg,86154,Aldi
Schwaben,Augsburg,Stadt,Augsburg,86156,Aldi
Schwaben,Augsburg,Stadt,Augsburg,86161,Aldi
Schwaben,Augsburg,Stadt,Augsburg,86165,Aldi
Schwaben,Augsburg,Stadt,Augsburg,86167,Aldi
Schwaben,Augsburg,Stadt,Augsburg,86179,Aldi
Schwaben,Augsburg,Stadt,Augsburg,86199,Aldi
Schwaben,Augsburg,Stadt,Augsburg,86152,Basic
Schwaben,Augsburg,Stadt,Augsburg,86199,Basic
Schwaben,Augsburg,Stadt,Augsburg,86163,Dennree
Schwaben,Augsburg,Stadt,Augsburg,86153,Edeka
Schwaben,Augsburg,Stadt,Augsburg,86154,Edeka
Schwaben,Augsburg,Stadt,Augsburg,86157,Edeka
Schwaben,Augsburg,Stadt,Augsburg,86159,Edeka
Schwaben,Augsburg,Stadt,Augsburg,86161,Edeka
Schwaben,Augsburg,Stadt,Augsburg,86163,Edeka
Schwaben,Augsburg,Stadt,Augsburg,86165,Edeka
Schwaben,Augsburg,Stadt,Augsburg,86169,Edeka
Schwaben,Augsburg,Stadt,Augsburg,86179,Edeka
Schwaben,Augsburg,Stadt,Augsburg,86199,Edeka
Schwaben,Augsburg,Stadt,Augsburg,86199,Edeka
Schwaben,Augsburg,Stadt,Augsburg,86159,Edeka
Schwaben,Augsburg,Stadt,Augsburg,86157,Kaiser's Tengelmann
Schwaben,Augsburg,Stadt,Augsburg,86159,Kaiser's Tengelmann
Schwaben,Augsburg,Stadt,Augsburg,86159,Kaiser's Tengelmann
Schwaben,Augsburg,Stadt,Augsburg,86161,Kaiser's Tengelmann
Schwaben,Augsburg,Stadt,Augsburg,86199,Kaiser's Tengelmann
Schwaben,Augsburg,Stadt,Augsburg,86152,Kaiser's Tengelmann
Schwaben,Augsburg,Stadt,Augsburg,86154,Kaiser's Tengelmann
Schwaben,Augsburg,Stadt,Augsburg,86157,Kaiser's Tengelmann
Schwaben,Augsburg,Stadt,Augsburg,86157,Kaiser's Tengelmann
Schwaben,Augsburg,Stadt,Augsburg,86150,Karstadt Feinkost
Schwaben,Augsburg,Stadt,Augsburg,86154,Kaufland
Schwaben,Augsburg,Stadt,Augsburg,86165,Kaufland
Schwaben,Augsburg,Stadt,Augsburg,86199,Kaufland
Schwaben,Augsburg,Stadt,Augsburg,86153,Lidl
Schwaben,Augsburg,Stadt,Augsburg,86156,Lidl
Schwaben,Augsburg,Stadt,Augsburg,86156,Lidl
Schwaben,Augsburg,Stadt,Augsburg,86161,Lidl
Schwaben,Augsburg,Stadt,Augsburg,86165,Lidl
Schwaben,Augsburg,Stadt,Augsburg,86169,Lidl
Schwaben,Augsburg,Stadt,Augsburg,86179,Lidl
Schwaben,Augsburg,Stadt,Augsburg,86199,Lidl
Schwaben,Augsburg,Stadt,Augsburg,86159,Mix Markt
Schwaben,Augsburg,Stadt,Augsburg,86165,Mix Markt
Schwaben,Augsburg,Stadt,Augsburg,86159,Monolith
Schwaben,Augsburg,Stadt,Augsburg,86150,Netto
Schwaben,Augsburg,Stadt,Augsburg,86154,Netto
Schwaben,Augsburg,Stadt,Augsburg,86154,Netto
Schwaben,Augsburg,Stadt,Augsburg,86161,Netto
Schwaben,Augsburg,Stadt,Augsburg,86165,Netto
Schwaben,Augsburg,Stadt,Augsburg,86167,Netto
Schwaben,Augsburg,Stadt,Augsburg,86179,Netto
Schwaben,Augsburg,Stadt,Augsburg,86179,Netto
Schwaben,Augsburg,Stadt,Augsburg,86199,Netto
Schwaben,Augsburg,Stadt,Augsburg,86199,Netto
Schwaben,Augsburg,Stadt,Augsburg,86150,Norma
Schwaben,Augsburg,Stadt,Augsburg,86152,Norma
Schwaben,Augsburg,Stadt,Augsburg,86152,Norma
Schwaben,Augsburg,Stadt,Augsburg,86154,Norma
Schwaben,Augsburg,Stadt,Augsburg,86154,Norma
Schwaben,Augsburg,Stadt,Augsburg,86156,Norma
Schwaben,Augsburg,Stadt,Augsburg,86159,Norma
Schwaben,Augsburg,Stadt,Augsburg,86161,Norma
Schwaben,Augsburg,Stadt,Augsburg,86163,Norma
Schwaben,Augsburg,Stadt,Augsburg,86165,Norma
Schwaben,Augsburg,Stadt,Augsburg,86167,Norma
Schwaben,Augsburg,Stadt,Augsburg,86167,Norma
Schwaben,Augsburg,Stadt,Augsburg,86179,Norma
Schwaben,Augsburg,Stadt,Augsburg,86199,Norma
Schwaben,Augsburg,Stadt,Augsburg,86150,Ökoring
Schwaben,Augsburg,Stadt,Augsburg,86156,Penny
Schwaben,Augsburg,Stadt,Augsburg,86159,Penny
Schwaben,Augsburg,Stadt,Augsburg,86167,Penny
Schwaben,Augsburg,Stadt,Augsburg,86161,Real
Schwaben,Augsburg,Stadt,Augsburg,86153,Rewe
Schwaben,Augsburg,Stadt,Augsburg,86153,Rewe
Schwaben,Augsburg,Stadt,Augsburg,86154,Rewe
Schwaben,Augsburg,Stadt,Augsburg,86157,Rewe
Schwaben,Augsburg,Stadt,Augsburg,86163,Rewe
Schwaben,Augsburg,Stadt,Augsburg,86167,Rewe
Schwaben,Augsburg,Stadt,Augsburg,86167,Rewe
Schwaben,Augsburg,Stadt,Augsburg,86169,Rewe
Schwaben,Augsburg,Stadt,Augsburg,86179,Rewe
Schwaben,Augsburg,Stadt,Augsburg,86179,Rewe
Schwaben,Augsburg,Stadt,Augsburg,86150,Rewe
Schwaben,Augsburg,Stadt,Augsburg,86179,Rewe
Schwaben,Augsburg,Stadt,Augsburg,86199,Rewe
Schwaben,Augsburg,Stadt,Augsburg,86154,Keine
Schwaben,Kaufbeuren,Stadt,Kaufbeuren,87600,Aldi
Schwaben,Kaufbeuren,Stadt,Kaufbeuren,87600,Aldi
Schwaben,Kaufbeuren,Stadt,Kaufbeuren,87600,Aldi
Schwaben,Kaufbeuren,Stadt,Kaufbeuren,87600,Dennree
Schwaben,Kaufbeuren,Stadt,Kaufbeuren,87600,Edeka
Schwaben,Kaufbeuren,Stadt,Kaufbeuren,87600,Feneberg
Schwaben,Kaufbeuren,Stadt,Kaufbeuren,87600,Feneberg
Schwaben,Kaufbeuren,Stadt,Kaufbeuren,87600,Kaes
Schwaben,Kaufbeuren,Stadt,Kaufbeuren,87600,Kaes
Schwaben,Kaufbeuren,Stadt,Kaufbeuren,87600,Kaes
Schwaben,Kaufbeuren,Stadt,Kaufbeuren,87600,Kaufland
Schwaben,Kaufbeuren,Stadt,Kaufbeuren,87600,Lidl
Schwaben,Kaufbeuren,Stadt,Kaufbeuren,87600,Lidl
Schwaben,Kaufbeuren,Stadt,Kaufbeuren,87600,Lidl
Schwaben,Kaufbeuren,Stadt,Kaufbeuren,87600,Monolith
Schwaben,Kaufbeuren,Stadt,Kaufbeuren,87600,Netto
Schwaben,Kaufbeuren,Stadt,Kaufbeuren,87600,Netto
Schwaben,Kaufbeuren,Stadt,Kaufbeuren,87600,Norma
Schwaben,Kaufbeuren,Stadt,Kaufbeuren,87600,Norma
Schwaben,Kaufbeuren,Stadt,Kaufbeuren,87600,Penny
Schwaben,Kaufbeuren,Stadt,Kaufbeuren,87600,Rewe
Schwaben,Kempten,Stadt,Kempten,87435,Keine
Schwaben,Kempten,Stadt,Kempten,87439,Keine
Schwaben,Kempten,Stadt,Kempten,87435,Aldi
Schwaben,Kempten,Stadt,Kempten,87437,Aldi
Schwaben,Kempten,Stadt,Kempten,87437,Aldi
Schwaben,Kempten,Stadt,Kempten,87435,Edeka
Schwaben,Kempten,Stadt,Kempten,87437,Edeka
Schwaben,Kempten,Stadt,Kempten,87439,Edeka
Schwaben,Kempten,Stadt,Kempten,87439,Edeka
Schwaben,Kempten,Stadt,Kempten,87435,Feneberg
Schwaben,Kempten,Stadt,Kempten,87435,Feneberg
Schwaben,Kempten,Stadt,Kempten,87437,Feneberg
Schwaben,Kempten,Stadt,Kempten,87435,Feneberg
Schwaben,Kempten,Stadt,Kempten,87435,Feneberg
Schwaben,Kempten,Stadt,Kempten,87435,Feneberg
Schwaben,Kempten,Stadt,Kempten,87437,Feneberg
Schwaben,Kempten,Stadt,Kempten,87437,Feneberg
Schwaben,Kempten,Stadt,Kempten,87439,Feneberg
Schwaben,Kempten,Stadt,Kempten,87437,Hanke-Beifuss
Schwaben,Kempten,Stadt,Kempten,87437,Lidl
Schwaben,Kempten,Stadt,Kempten,87439,Lidl
Schwaben,Kempten,Stadt,Kempten,87439,Mix Markt
Schwaben,Kempten,Stadt,Kempten,87435,Netto
Schwaben,Kempten,Stadt,Kempten,87435,Norma
Schwaben,Kempten,Stadt,Kempten,87437,Norma
Schwaben,Kempten,Stadt,Kempten,87437,Norma
Schwaben,Kempten,Stadt,Kempten,87439,Norma
Schwaben,Kempten,Stadt,Kempten,87439,Norma
Schwaben,Kempten,Stadt,Kempten,87437,Penny
Schwaben,Kempten,Stadt,Kempten,87437,Penny
Schwaben,Kempten,Stadt,Kempten,87435,Real
Schwaben,Kempten,Stadt,Kempten,87435,Rewe
Schwaben,Kempten,Stadt,Kempten,87437,Rewe
Schwaben,Kempten,Stadt,Kempten,87437,Utz
Schwaben,Kempten,Stadt,Kempten,87437,Utz
Schwaben,Memmingen,Stadt,Memmingen,87700,Aldi
Schwaben,Memmingen,Stadt,Memmingen,87700,Aldi
Schwaben,Memmingen,Stadt,Memmingen,87700,Aldi
Schwaben,Memmingen,Stadt,Memmingen,87700,Feneberg
Schwaben,Memmingen,Stadt,Memmingen,87700,Feneberg
Schwaben,Memmingen,Stadt,Memmingen,87700,Feneberg
Schwaben,Memmingen,Stadt,Memmingen,87700,Feneberg
Schwaben,Memmingen,Stadt,Memmingen,87700,Kaes
Schwaben,Memmingen,Stadt,Memmingen,87700,Kaes
Schwaben,Memmingen,Stadt,Memmingen,87700,Lidl
Schwaben,Memmingen,Stadt,Memmingen,87700,Lidl
Schwaben,Memmingen,Stadt,Memmingen,87700,Lidl
Schwaben,Memmingen,Stadt,Memmingen,87700,Monolith
Schwaben,Memmingen,Stadt,Memmingen,87700,Netto
Schwaben,Memmingen,Stadt,Memmingen,87700,Netto
Schwaben,Memmingen,Stadt,Memmingen,87700,Netto
Schwaben,Memmingen,Stadt,Memmingen,87700,Netto
Schwaben,Memmingen,Stadt,Memmingen,87700,Norma
Schwaben,Memmingen,Stadt,Memmingen,87700,Norma
Schwaben,Memmingen,Stadt,Memmingen,87700,Penny
Schwaben,Memmingen,Stadt,Memmingen,87700,Real
Schwaben,Memmingen,Stadt,Memmingen,87700,Rewe
Schwaben,Memmingen,Stadt,Memmingen,87700,Rewe
Schwaben,Memmingen,Stadt,Memmingen,87700,Rewe
Schwaben,Memmingen,Stadt,Memmingen,87700,Utz
Schwaben,Aichach-Friedberg,Landkreis,Affing,86444,Keine
Schwaben,Aichach-Friedberg,Landkreis,Affing,86444,Edeka
Schwaben,Aichach-Friedberg,Landkreis,Affing,86444,Netto
Schwaben,Aichach-Friedberg,Landkreis,Aichach,86551,Keine
Schwaben,Aichach-Friedberg,Landkreis,Aichach,86551,Aldi
Schwaben,Aichach-Friedberg,Landkreis,Aichach,86551,Edeka
Schwaben,Aichach-Friedberg,Landkreis,Aichach,86551,Hit
Schwaben,Aichach-Friedberg,Landkreis,Aichach,86551,Lidl
Schwaben,Aichach-Friedberg,Landkreis,Aichach,86551,Norma
Schwaben,Aichach-Friedberg,Landkreis,Aichach,86551,Penny
Schwaben,Aichach-Friedberg,Landkreis,Aichach,86551,Rewe
Schwaben,Aichach-Friedberg,Landkreis,Aindling,86447,Edeka
Schwaben,Aichach-Friedberg,Landkreis,Aindling,86447,Edeka
Schwaben,Aichach-Friedberg,Landkreis,Aindling,86447,Edeka
Schwaben,Aichach-Friedberg,Landkreis,Aindling,86447,Netto
Schwaben,Aichach-Friedberg,Landkreis,Aindling,86447,Penny
Schwaben,Aichach-Friedberg,Landkreis,Dasing,86453,Aldi
Schwaben,Aichach-Friedberg,Landkreis,Dasing,86453,Edeka
Schwaben,Aichach-Friedberg,Landkreis,Dasing,86453,Edeka
Schwaben,Aichach-Friedberg,Landkreis,Dasing,86453,Edeka
Schwaben,Aichach-Friedberg,Landkreis,Dasing,86453,Netto
Schwaben,Aichach-Friedberg,Landkreis,Dasing,86453,Rewe
Schwaben,Aichach-Friedberg,Landkreis,Friedberg,86316,Aldi
Schwaben,Aichach-Friedberg,Landkreis,Friedberg,86316,Aldi
Schwaben,Aichach-Friedberg,Landkreis,Friedberg,86316,Edeka
Schwaben,Aichach-Friedberg,Landkreis,Friedberg,86316,Edeka
Schwaben,Aichach-Friedberg,Landkreis,Friedberg,86316,Edeka
Schwaben,Aichach-Friedberg,Landkreis,Friedberg,86316,Kaiser's Tengelmann
Schwaben,Aichach-Friedberg,Landkreis,Friedberg,86316,Kaiser's Tengelmann
Schwaben,Aichach-Friedberg,Landkreis,Friedberg,86316,Kaiser's Tengelmann
Schwaben,Aichach-Friedberg,Landkreis,Friedberg,86316,Kaufland
Schwaben,Aichach-Friedberg,Landkreis,Friedberg,86316,Lidl
Schwaben,Aichach-Friedberg,Landkreis,Friedberg,86316,Norma
Schwaben,Aichach-Friedberg,Landkreis,Friedberg,86316,Rewe
Schwaben,Aichach-Friedberg,Landkreis,Friedberg,86316,Rewe
Schwaben,Aichach-Friedberg,Landkreis,Kissing,86438,Aldi
Schwaben,Aichach-Friedberg,Landkreis,Kissing,86438,Edeka
Schwaben,Aichach-Friedberg,Landkreis,Kissing,86438,Kaes
Schwaben,Aichach-Friedberg,Landkreis,Kissing,86438,Lidl
Schwaben,Aichach-Friedberg,Landkreis,Kühbach,86556,Edeka
Schwaben,Aichach-Friedberg,Landkreis,Kühbach,86556,Netto
Schwaben,Aichach-Friedberg,Landkreis,Mering,86415,Aldi
Schwaben,Aichach-Friedberg,Landkreis,Mering,86415,Aldi
Schwaben,Aichach-Friedberg,Landkreis,Mering,86415,Edeka
Schwaben,Aichach-Friedberg,Landkreis,Mering,86415,Lidl
Schwaben,Aichach-Friedberg,Landkreis,Mering,86415,Netto
Schwaben,Aichach-Friedberg,Landkreis,Mering,86415,Norma
Schwaben,Aichach-Friedberg,Landkreis,Mering,86415,Penny
Schwaben,Aichach-Friedberg,Landkreis,Mering,86415,Rewe
Schwaben,Aichach-Friedberg,Landkreis,Mering,86415,Rewe
Schwaben,Aichach-Friedberg,Landkreis,Petersdorf,86574,Utz
Schwaben,Aichach-Friedberg,Landkreis,Pöttmes,86554,Edeka
Schwaben,Aichach-Friedberg,Landkreis,Pöttmes,86554,Lidl
Schwaben,Aichach-Friedberg,Landkreis,Pöttmes,86554,Netto
Schwaben,Aichach-Friedberg,Landkreis,Schmiechen,86511,Rewe
Schwaben,Aichach-Friedberg,Landkreis,Baar,86674,Edeka
Schwaben,Augsburg,Landkreis,Adelsried,86477,Lidl
Schwaben,Augsburg,Landkreis,Altenmünster,86450,Edeka
Schwaben,Augsburg,Landkreis,Altenmünster,86450,Edeka
